-2.300090586765731082e+00 , -1.000588670177826378e+00
-2.300011487619203265e+00 , -1.000025746837439611e+00
-2.300030152324992194e+00 , -1.000025822849888613e+00
-2.293570820355236073e+00 , -1.000029419430046751e+00
-2.283515988647097483e+00 , -9.999954351931253926e-01
-2.273437427692012403e+00 , -9.998945804524891345e-01
-2.263357337659058999e+00 , -9.997282547723216339e-01
-2.253279304698815100e+00 , -9.994997820847301151e-01
-2.243194462238681464e+00 , -9.991960322789859017e-01
-2.233128728113157990e+00 , -9.988406219254164498e-01
-2.223040134042700622e+00 , -9.984053217774558897e-01
-2.218049473664808424e+00 , -9.981858624053355777e-01
-2.208015121400554559e+00 , -9.976833311056924058e-01
-2.197955110504366871e+00 , -9.971183263217884285e-01
-2.187930954282140572e+00 , -9.964992224672062360e-01
-2.177891327820514533e+00 , -9.958265547254792072e-01
-2.167888656038275741e+00 , -9.950905045427632656e-01
-2.157866101121646007e+00 , -9.942818383937296334e-01
-2.147814106796640310e+00 , -9.934136976484446713e-01
-2.142819338047777133e+00 , -9.929572016769413478e-01
-2.132806772570460918e+00 , -9.920306099106853681e-01
-2.122835114770989406e+00 , -9.910583284322475039e-01
-2.112798466709210121e+00 , -9.899860395020135817e-01
-2.102801363173772309e+00 , -9.888700015377214214e-01
-2.092783215406267328e+00 , -9.876935152855765843e-01
-2.077949827641843328e+00 , -9.859257481344231300e-01
-2.067943644462013175e+00 , -9.846263739615876975e-01
-2.057966307287638852e+00 , -9.832770987554996234e-01
-2.048004491880389022e+00 , -9.818793396804399443e-01
-2.038026635948017251e+00 , -9.804231374195265802e-01
-2.028120049065931685e+00 , -9.789687503243380551e-01
-2.023161752177119688e+00 , -9.782043396476812758e-01
-2.018173586069691883e+00 , -9.774185172548458533e-01
-2.008258545771552939e+00 , -9.758323363690997176e-01
-2.003299806159743124e+00 , -9.750296074419364523e-01
-1.993398674149502892e+00 , -9.734022997964268953e-01
-1.983481014611503168e+00 , -9.716833495271193222e-01
-1.973674466717841636e+00 , -9.700108990817769561e-01
-1.963780087950905973e+00 , -9.682097648737345574e-01
-1.953884999822546042e+00 , -9.663573635081610380e-01
-1.943999190116062703e+00 , -9.644602170359805049e-01
-1.934160457594805260e+00 , -9.625427495692380209e-01
-1.924335368459765716e+00 , -9.606132087233389960e-01
-1.914480902546853880e+00 , -9.586020227922097403e-01
-1.909553103213643688e+00 , -9.575906498370847508e-01
-1.899787769661437142e+00 , -9.555649866536746195e-01
-1.889973080299042651e+00 , -9.534537116518793098e-01
-1.880161700171657291e+00 , -9.513048472625256213e-01
-1.870379061850565572e+00 , -9.491514180275942847e-01
-1.860734787951622726e+00 , -9.470053425686334458e-01
-1.850920534518553540e+00 , -9.447203317552154145e-01
-1.841365892399601467e+00 , -9.425992954518412903e-01
-1.831631979494286355e+00 , -9.402811127977104277e-01
-1.826750191092299413e+00 , -9.390914337517357602e-01
-1.816999858132446688e+00 , -9.366885231703890868e-01
-1.807243807075640474e+00 , -9.342473225157051919e-01
-1.797478626709984484e+00 , -9.317569356020007909e-01
-1.787759817532647899e+00 , -9.292498031763806177e-01
-1.778102252155207674e+00 , -9.267722347539376626e-01
-1.768374127744586577e+00 , -9.241825535722870688e-01
-1.763521098166626278e+00 , -9.228753417706663242e-01
-1.753843053061564294e+00 , -9.202549296284675551e-01
-1.744164952548630687e+00 , -9.175946875268399250e-01
-1.734502704289678121e+00 , -9.149156873506395504e-01
-1.724855855333915722e+00 , -9.122006870914761700e-01
-1.715238439814040561e+00 , -9.094728173703089391e-01
-1.705599828052519751e+00 , -9.066891102261556146e-01
-1.695962415752846786e+00 , -9.038773842620503318e-01
-1.691175257367057094e+00 , -9.024624791944331204e-01
-1.681610410513204146e+00 , -8.996412171835682647e-01
-1.672021261223468169e+00 , -8.967638612293818978e-01
-1.662445126156993913e+00 , -8.938661452473922742e-01
-1.652892944518107310e+00 , -8.909540331119285561e-01
-1.643371870951094493e+00 , -8.880470978677720284e-01
-1.633812681765806518e+00 , -8.850576501901060711e-01
-1.624224617657931580e+00 , -8.820154309491867739e-01
-1.614646782963339078e+00 , -8.789428277560819014e-01
-1.605098845192591162e+00 , -8.758508076952852273e-01
-1.600307795595483862e+00 , -8.742853821588709717e-01
-1.595535981992331598e+00 , -8.727216138889756225e-01
-1.590761453379465618e+00 , -8.711466013545350329e-01
-1.581234784507535185e+00 , -8.679898528978230443e-01
-1.571734606575373228e+00 , -8.648166386528196581e-01
-1.562380078856489884e+00 , -8.617698860933014071e-01
-1.552991045263176995e+00 , -8.586595127710741071e-01
-1.543600396541736197e+00 , -8.555240017990934920e-01
-1.534181247238648238e+00 , -8.523115497611528646e-01
-1.524751253933152695e+00 , -8.490549074405042695e-01
-1.520012560601704754e+00 , -8.473952533015802757e-01
-1.510576853011103449e+00 , -8.440855162670052314e-01
-1.501143932604518394e+00 , -8.407552820019028594e-01
-1.491754013250734756e+00 , -8.374426038937439198e-01
-1.482443728126827676e+00 , -8.341882105373370493e-01
-1.473011520870421753e+00 , -8.307855030485243875e-01
-1.463175700370759946e+00 , -8.268737586035979081e-01
-1.453411403549395242e+00 , -8.224463806034033597e-01
-1.448693464720133717e+00 , -8.200966903041555511e-01
-1.439365859444379891e+00 , -8.150341334965383044e-01
-1.430397123189525388e+00 , -8.095156187547302151e-01
-1.421661731355034375e+00 , -8.035651056474817366e-01
-1.413191155024591694e+00 , -7.972799570596316165e-01
-1.405321005354150943e+00 , -7.912083002538854437e-01
-1.397483775847267795e+00 , -7.852135503508349545e-01
-1.389649323517744950e+00 , -7.792787001489912546e-01
-1.381837556994646832e+00 , -7.734189554312643766e-01
-1.374055132360460618e+00 , -7.676363343830965302e-01
-1.366077773112570837e+00 , -7.616932080150533579e-01
-1.361940844142827123e+00 , -7.585163235716990693e-01
-1.353615589341368830e+00 , -7.517811389283389767e-01
-1.345678777206767984e+00 , -7.447705359925010926e-01
-1.338071451592047545e+00 , -7.374081770216591725e-01
-1.331070107483841580e+00 , -7.303830417770661443e-01
-1.324066137603947979e+00 , -7.234429005307591032e-01
-1.320581281519254135e+00 , -7.200266810395024031e-01
-1.313516387250091011e+00 , -7.131579783223420677e-01
-1.309950358792823621e+00 , -7.097223231475869865e-01
-1.306415343007233609e+00 , -7.063434017081379190e-01
-1.299350505592988148e+00 , -6.996468405446432115e-01
-1.291329967546727797e+00 , -6.921757891127470197e-01
-1.283082822999035866e+00 , -6.845136560075167909e-01
-1.275275964158338216e+00 , -6.773382132599707894e-01
-1.264272036541694844e+00 , -6.672277086543377811e-01
-1.253401875969805790e+00 , -6.572565195797018811e-01
-1.242393486190602969e+00 , -6.471526105557321440e-01
-1.231380199501617367e+00 , -6.370409532519671902e-01
-1.220379110619416618e+00 , -6.269349197892354342e-01
-1.209453206315171059e+00 , -6.169071666947879562e-01
-1.198404657456046962e+00 , -6.067522300873289254e-01
-1.187381076604879793e+00 , -5.966163558270634049e-01
-1.176377261092873994e+00 , -5.865075753887327714e-01
-1.170856866714911959e+00 , -5.814338478403138222e-01
-1.159845159105957535e+00 , -5.713198762366592520e-01
-1.148875228787592517e+00 , -5.612453593610183811e-01
-1.137857261055378544e+00 , -5.511184803421302902e-01
-1.126843963595046461e+00 , -5.410031872067804226e-01
-1.116025799394538831e+00 , -5.310789774685188425e-01
-1.105009032387399337e+00 , -5.209600166500175655e-01
-1.093971430271035716e+00 , -5.108172462731271901e-01
-1.082944794699340907e+00 , -5.006789928267675327e-01
-1.071888476520648670e+00 , -4.905146995401056809e-01
-1.060837312293145596e+00 , -4.803537061417147425e-01
-1.049838055348799370e+00 , -4.702418791114650887e-01
-1.038863121176200499e+00 , -4.601528524987339441e-01
-1.027953084101056458e+00 , -4.501326863152386171e-01
-1.017062491215484865e+00 , -4.401348074475704975e-01
-1.006035909657333693e+00 , -4.300014673439659929e-01
-9.950940166544701704e-01 , -4.199484066321065856e-01
-9.840469580505808445e-01 , -4.097950951881015880e-01
-9.729981668882068391e-01 , -3.996384118318803136e-01
-9.619767114187304236e-01 , -3.895080042085738992e-01
-9.509502368780197168e-01 , -3.793751360222656910e-01
-9.399307896121935624e-01 , -3.692519788967218441e-01
-9.289929585200901174e-01 , -3.592105131502838500e-01
-9.221100474412164960e-01 , -3.528751846496743227e-01
-9.148865625582388583e-01 , -3.462630230126094166e-01
-9.112387679656710482e-01 , -3.429775887995355488e-01
-9.038470755692493697e-01 , -3.363990566547329086e-01
-8.964794840559444644e-01 , -3.299656257836581230e-01
-8.890092609741041541e-01 , -3.235369163430543149e-01
-8.815045068831058872e-01 , -3.171867514733121562e-01
-8.740189506561498733e-01 , -3.109698718550949481e-01
-8.702245083924731173e-01 , -3.078478515074451471e-01
-8.627784609897481971e-01 , -3.018280895339519043e-01
-8.550659203320659651e-01 , -2.956535967955277733e-01
-8.473243902011056150e-01 , -2.895527706404759649e-01
-8.395272899216369433e-01 , -2.834929646848934337e-01
-8.317800202174154833e-01 , -2.775850257065545779e-01
-8.239939336254979985e-01 , -2.717395574566878191e-01
-8.161489288039498469e-01 , -2.659294233217324166e-01
-8.082974977261484506e-01 , -2.602152664905311164e-01
-8.004239893470916911e-01 , -2.545719874368372881e-01
-7.926050830414420600e-01 , -2.490687787445833301e-01
-7.807772161586630233e-01 , -2.408924998957282793e-01
-7.727304797911557221e-01 , -2.353967921588673295e-01
-7.687249590857166970e-01 , -2.326901059144453887e-01
-7.647514494340659219e-01 , -2.300441575221221502e-01
-7.566066051180821983e-01 , -2.246163817212695757e-01
-7.484536330594561138e-01 , -2.192647219471395292e-01
-7.402337094669693141e-01 , -2.139294135595927182e-01
-7.321354820165966171e-01 , -2.087943643312749342e-01
-7.238275217761002134e-01 , -2.035255517086314303e-01
-7.156729049870631520e-01 , -1.984994079930926247e-01
-7.074651239559855975e-01 , -1.934903244574923686e-01
-6.990891847497494593e-01 , -1.883910755028268824e-01
-6.907526750996465514e-01 , -1.834012139920022932e-01
-6.822945645194974373e-01 , -1.783661268510212117e-01
-6.738752857237521043e-01 , -1.734389145954406131e-01
-6.653751674240229175e-01 , -1.684939163531697925e-01
-6.568611487726757625e-01 , -1.635996912143151405e-01
-6.482846877261890794e-01 , -1.587153053668176883e-01
-6.398611157778686387e-01 , -1.540551226411605301e-01
-6.312505672322020756e-01 , -1.492647189144380160e-01
-6.228544966488359647e-01 , -1.447246915611973272e-01
-6.141938135311066915e-01 , -1.400146115031282446e-01
-6.056792255461381780e-01 , -1.355101228460370011e-01
-5.969436575830293634e-01 , -1.308554602976569337e-01
-5.883945376104439129e-01 , -1.264361638006633592e-01
-5.797610323661552822e-01 , -1.219972918545256108e-01
-5.755907023259939637e-01 , -1.199278158722536375e-01
-5.667922846821136229e-01 , -1.154169328328329136e-01
-5.579634560742008365e-01 , -1.109214884249766220e-01
-5.490989357021548445e-01 , -1.064482576643216438e-01
-5.402230221989369197e-01 , -1.020170731338619352e-01
-5.357629151671533529e-01 , -9.980636604176915117e-02
-5.269046045289530467e-01 , -9.548373888606859206e-02
-5.182294142261214542e-01 , -9.136952557142158371e-02
-5.095095995715723802e-01 , -8.725717659428532114e-02
-5.005820713872775052e-01 , -8.301103643990839775e-02
-4.916409873234494077e-01 , -7.878955724532657467e-02
-4.829126406438266628e-01 , -7.481399374915499723e-02
-4.739542672817849689e-01 , -7.066446870822616633e-02
-4.649290720036284297e-01 , -6.649491250643291274e-02
-4.604441518282401113e-01 , -6.445240323145580430e-02
-4.513803140495064037e-01 , -6.032021263776907866e-02
-4.423429858230525369e-01 , -5.624623711596945380e-02
-4.332995934507006264e-01 , -5.221526134510225819e-02
-4.244157704208570969e-01 , -4.837274666176894639e-02
-4.154118870552546694e-01 , -4.447539972268423070e-02
-4.064048155150277730e-01 , -4.060554886746478576e-02
-3.973443389468943598e-01 , -3.671162762982228822e-02
-3.927817351362951070e-01 , -3.474624356828367316e-02
-3.881838226210618803e-01 , -3.277339367151638205e-02
-3.791995247698070615e-01 , -2.902643651814103623e-02
-3.746332739347543739e-01 , -2.710683494601106788e-02
-3.655096692084679466e-01 , -2.329150744502151912e-02
-3.563668745658635229e-01 , -1.948499827243879018e-02
-3.472101835706151718e-01 , -1.571114399452289145e-02
-3.380246169153792168e-01 , -1.194393243294649028e-02
-3.288233734781544348e-01 , -8.190471673948603037e-03
-3.196089949183233969e-01 , -4.461944285034771633e-03
-3.103736557331341905e-01 , -7.503097534418648896e-04
-3.057566932431500240e-01 , 1.099850215284054779e-03
-2.965114519045595753e-01 , 4.774767261050400988e-03
-2.872916115693300299e-01 , 8.395280704664692673e-03
-2.781814678921983308e-01 , 1.189865798638613248e-02
-2.689849128300923486e-01 , 1.541860761115508745e-02
-2.599629280614962346e-01 , 1.877426688804597829e-02
-2.507395297217762664e-01 , 2.227568256399956037e-02
